"Date","Price","Open","High","Low","Vol.","Change %"
"05/30/2013","2.8539","2.8115","2.8610","2.8054","","1.37%"
"05/29/2013","2.8152","2.7914","2.8270","2.7896","","0.73%"
"05/28/2013","2.7947","2.7843","2.8043","2.7777","","0.25%"
"05/27/2013","2.7876","2.7905","2.8013","2.7805","","-0.20%"
"05/24/2013","2.7932","2.7860","2.7993","2.7762","","0.13%"
"05/23/2013","2.7895","2.7793","2.7992","2.7696","","0.25%"
"05/22/2013","2.7826","2.7900","2.7996","2.7652","","-0.38%"
"05/21/2013","2.7933","2.8034","2.8199","2.7850","","-0.53%"
"05/20/2013","2.8081","2.7929","2.8171","2.7859","","0.48%"
"05/17/2013","2.7946","2.7820","2.8095","2.7741","","0.33%"
"05/16/2013","2.7854","2.7712","2.8173","2.7642","","0.31%"
"05/15/2013","2.7767","2.7583","2.7856","2.7565","","0.54%"
"05/14/2013","2.7617","2.7688","2.7802","2.7559","","-0.38%"
"05/13/2013","2.7721","2.7592","2.7851","2.7585","","0.18%"
"05/10/2013","2.7672","2.7740","2.7843","2.7588","","-0.42%"
"05/09/2013","2.7788","2.7759","2.7994","2.7680","","-0.06%"
"05/08/2013","2.7806","2.7804","2.7933","2.7716","","-0.06%"
"05/07/2013","2.7824","2.7899","2.8028","2.7705","","-0.39%"
"05/06/2013","2.7933","2.7926","2.8037","2.7838","","-0.03%"
"05/03/2013","2.7942","2.7816","2.8030","2.7743","","0.32%"
"05/02/2013","2.7852","2.7833","2.8015","2.7751","","-0.12%"
"05/01/2013","2.7885","2.7818","2.8011","2.7780","","0.12%"
"04/30/2013","2.7851","2.7797","2.7971","2.7722","","0.06%"
"04/29/2013","2.7833","2.7807","2.7980","2.7708","","0.03%"
"04/26/2013","2.7824","2.7724","2.7961","2.7697","","0.23%"
"04/25/2013","2.7761","2.7487","2.7912","2.7455","","0.88%"
"04/24/2013","2.7519","2.7456","2.7660","2.7428","","0.08%"
"04/23/2013","2.7497","2.7576","2.7638","2.7433","","-0.35%"
"04/22/2013","2.7594","2.7425","2.7617","2.7322","","0.67%"
"04/19/2013","2.7410","2.7405","2.7668","2.7340","","-0.12%"
"04/18/2013","2.7442","2.7375","2.7571","2.7265","","0.03%"
"04/17/2013","2.7433","2.7461","2.7479","2.7249","","-0.17%"
"04/16/2013","2.7479","2.7382","2.7547","2.7331","","0.22%"
"04/15/2013","2.7419","2.7394","2.7578","2.7322","","-0.04%"
"04/12/2013","2.7431","2.7429","2.7568","2.7396","","-0.11%"
"04/11/2013","2.7460","2.7408","2.7592","2.7321","","0.15%"
"04/10/2013","2.7420","2.7318","2.7446","2.7242","","0.26%"
"04/09/2013","2.7348","2.7212","2.7422","2.7174","","0.37%"
"04/08/2013","2.7248","2.7476","2.7590","2.7168","","-0.95%"
"04/05/2013","2.7510","2.7454","2.7626","2.7343","","0.15%"
"04/04/2013","2.7468","2.7318","2.7496","2.7150","","0.37%"
"04/03/2013","2.7368","2.7231","2.7467","2.7127","","0.47%"
"04/02/2013","2.7240","2.7475","2.7584","2.7165","","-0.92%"
"04/01/2013","2.7492","2.7449","2.7619","2.7432","","-0.07%"
"03/29/2013","2.7511","2.7455","2.7577","2.7411","","0.04%"
"03/28/2013","2.7501","2.7430","2.7602","2.7351","","0.23%"
"03/27/2013","2.7437","2.7483","2.7613","2.7365","","-0.21%"
"03/26/2013","2.7496","2.7615","2.7691","2.7439","","-0.55%"
"03/25/2013","2.7647","2.7642","2.7709","2.7498","","0.03%"
"03/22/2013","2.7638","2.7571","2.7719","2.7514","","0.18%"
"03/21/2013","2.7587","2.7425","2.7682","2.7379","","0.51%"
"03/20/2013","2.7448","2.7561","2.7621","2.7310","","-0.41%"
"03/19/2013","2.7561","2.7363","2.7610","2.7302","","0.58%"
"03/18/2013","2.7401","2.7336","2.7506","2.7304","","0.36%"
"03/15/2013","2.7303","2.7286","2.7476","2.7230","","-0.01%"
"03/14/2013","2.7306","2.7028","2.7377","2.7010","","0.99%"
"03/13/2013","2.7038","2.6832","2.7123","2.6806","","0.61%"
"03/12/2013","2.6874","2.6781","2.6933","2.6709","","0.17%"
"03/11/2013","2.6829","2.6909","2.6995","2.6772","","-0.36%"
"03/08/2013","2.6925","2.6984","2.7043","2.6755","","-0.23%"
"03/07/2013","2.6987","2.7013","2.7128","2.6865","","-0.14%"
"03/06/2013","2.7025","2.7089","2.7140","2.6938","","-0.27%"
"03/05/2013","2.7097","2.7180","2.7305","2.7055","","-0.28%"
"03/04/2013","2.7174","2.7029","2.7210","2.6990","","0.60%"
"03/01/2013","2.7012","2.7263","2.7329","2.6951","","-0.96%"
"02/28/2013","2.7275","2.7217","2.7356","2.7164","","0.09%"
"02/27/2013","2.7251","2.7276","2.7398","2.7171","","-0.26%"
"02/26/2013","2.7321","2.7401","2.7596","2.7270","","-0.43%"
"02/25/2013","2.7438","2.7059","2.7521","2.7051","","-0.13%"
"02/22/2013","2.7473","2.7312","2.7565","2.7231","","0.41%"
"02/21/2013","2.7360","2.7146","2.7449","2.6992","","0.64%"
"02/20/2013","2.7187","2.7356","2.7439","2.7058","","-0.81%"
"02/19/2013","2.7408","2.7274","2.7559","2.7261","","0.25%"
"02/18/2013","2.7339","2.7391","2.7428","2.7238","","-0.28%"
"02/15/2013","2.7417","2.7363","2.7539","2.7294","","0.09%"
"02/14/2013","2.7393","2.7375","2.7538","2.7299","","-0.06%"
"02/13/2013","2.7409","2.7732","2.7806","2.7362","","-1.21%"
"02/12/2013","2.7744","2.7769","2.7838","2.7565","","-0.28%"
"02/11/2013","2.7823","2.7910","2.8008","2.7730","","-0.58%"
"02/08/2013","2.7984","2.7831","2.8089","2.7777","","0.38%"
"02/07/2013","2.7879","2.7697","2.7937","2.7637","","0.61%"
"02/06/2013","2.7711","2.7539","2.7732","2.7506","","0.50%"
"02/05/2013","2.7574","2.7730","2.7805","2.7495","","-0.63%"
"02/04/2013","2.7748","2.7428","2.7784","2.7363","","1.12%"
"02/01/2013","2.7441","2.7850","2.7946","2.7398","","-1.61%"
"01/31/2013","2.7891","2.7924","2.8024","2.7729","","-0.13%"
"01/30/2013","2.7927","2.7837","2.7996","2.7728","","0.22%"
"01/29/2013","2.7866","2.7785","2.7941","2.7733","","0.17%"
"01/28/2013","2.7820","2.7828","2.7919","2.7683","","-0.38%"
"01/25/2013","2.7926","2.7921","2.8000","2.7748","","0.00%"
"01/24/2013","2.7925","2.8038","2.8106","2.7839","","-0.62%"
"01/23/2013","2.8098","2.8003","2.8193","2.7939","","0.31%"
"01/22/2013","2.8012","2.7892","2.8167","2.7820","","0.33%"
"01/21/2013","2.7919","2.7861","2.8083","2.7842","","-0.07%"
"01/18/2013","2.7938","2.8005","2.8112","2.7867","","-0.36%"
"01/17/2013","2.8039","2.8218","2.8278","2.7941","","-0.76%"
"01/16/2013","2.8254","2.8398","2.8480","2.8180","","-0.63%"
"01/15/2013","2.8434","2.8391","2.8561","2.8325","","0.02%"
"01/14/2013","2.8429","2.8531","2.8614","2.8332","","-0.40%"
"01/11/2013","2.8544","2.8548","2.8666","2.8436","","0.05%"
"01/10/2013","2.8529","2.8415","2.8594","2.8355","","0.24%"
"01/09/2013","2.8460","2.8544","2.8659","2.8352","","-0.33%"
"01/08/2013","2.8553","2.8657","2.8720","2.8397","","-0.49%"
"01/07/2013","2.8695","2.8623","2.8725","2.8509","","0.23%"
"01/04/2013","2.8630","2.8724","2.8782","2.8551","","-0.39%"
"01/03/2013","2.8742","2.8894","2.8972","2.8649","","-0.59%"
"01/02/2013","2.8912","2.8942","2.9161","2.8832","","-0.22%"
"01/01/2013","2.8976","2.8921","2.9115","2.8920","","0.17%"
"12/31/2012","2.8926","2.8924","2.9087","2.8764","","-0.03%"
"12/28/2012","2.8934","2.8764","2.8954","2.8749","","0.45%"
"12/27/2012","2.8804","2.8912","2.9063","2.8730","","-0.48%"
"12/26/2012","2.8944","2.8892","2.9027","2.8826","","0.05%"
"12/25/2012","2.8929","2.8941","2.9060","2.8477","","-0.28%"
"12/24/2012","2.9009","2.9006","2.9210","2.8909","","-0.20%"
"12/21/2012","2.9067","2.9073","2.9223","2.8989","","-0.01%"
"12/20/2012","2.9071","2.8955","2.9142","2.8909","","0.26%"
"12/19/2012","2.8995","2.8897","2.9096","2.8863","","0.30%"
"12/18/2012","2.8907","2.8870","2.8978","2.8775","","-0.02%"
"12/17/2012","2.8912","2.8735","2.8960","2.8703","","0.56%"
"12/14/2012","2.8751","2.8660","2.8800","2.8638","","0.10%"
"12/13/2012","2.8723","2.8658","2.8789","2.8595","","0.14%"
"12/12/2012","2.8683","2.8723","2.8779","2.8599","","-0.13%"
"12/11/2012","2.8719","2.8737","2.8829","2.8605","","-0.17%"
"12/10/2012","2.8769","2.8633","2.8869","2.8575","","0.30%"
"12/07/2012","2.8682","2.8694","2.8797","2.8596","","-0.16%"
"12/06/2012","2.8729","2.8714","2.8889","2.8685","","-0.05%"
"12/05/2012","2.8743","2.8714","2.8837","2.8640","","0.01%"
"12/04/2012","2.8740","2.8717","2.8862","2.8682","","-0.04%"
"12/03/2012","2.8751","2.8589","2.8801","2.8557","","0.40%"
"11/30/2012","2.8636","2.8617","2.8715","2.8519","","-0.03%"
"11/29/2012","2.8646","2.8694","2.8735","2.8558","","-0.15%"
"11/28/2012","2.8689","2.8681","2.8744","2.8562","","-0.08%"
"11/27/2012","2.8711","2.8776","2.8815","2.8655","","-0.25%"
"11/26/2012","2.8784","2.8755","2.8821","2.8636","","0.07%"
"11/23/2012","2.8763","2.8638","2.8815","2.8539","","0.35%"
"11/22/2012","2.8662","2.8721","2.8796","2.8579","","-0.27%"
"11/21/2012","2.8739","2.8563","2.8769","2.8489","","0.65%"
"11/20/2012","2.8552","2.8569","2.8726","2.8505","","-0.13%"
"11/19/2012","2.8590","2.8585","2.8709","2.8541","","-0.05%"
"11/16/2012","2.8605","2.8532","2.8640","2.8479","","0.14%"
"11/15/2012","2.8566","2.8566","2.8670","2.8421","","-0.13%"
"11/14/2012","2.8602","2.8685","2.8735","2.8508","","-0.35%"
"11/13/2012","2.8703","2.8585","2.8791","2.8543","","0.38%"
"11/12/2012","2.8593","2.8474","2.8623","2.8352","","0.40%"
"11/09/2012","2.8479","2.8524","2.8655","2.8404","","-0.23%"
"11/08/2012","2.8546","2.8523","2.8586","2.8375","","0.06%"
"11/07/2012","2.8530","2.8355","2.8595","2.8290","","0.52%"
"11/06/2012","2.8382","2.8436","2.8531","2.8268","","-0.26%"
"11/05/2012","2.8457","2.8682","2.8820","2.8368","","-0.93%"
"11/02/2012","2.8724","2.8796","2.8880","2.8581","","-0.40%"
"11/01/2012","2.8838","2.8905","2.9059","2.8787","","-0.32%"
"10/31/2012","2.8930","2.8850","2.8989","2.8799","","0.17%"
"10/30/2012","2.8881","2.8887","2.9013","2.8812","","-0.17%"
"10/29/2012","2.8931","2.8971","2.9013","2.8837","","-0.24%"
"10/26/2012","2.9002","2.9016","2.9143","2.8911","","-0.15%"
"10/25/2012","2.9047","2.8889","2.9116","2.8846","","0.41%"
"10/24/2012","2.8928","2.8728","2.9001","2.8664","","0.65%"
"10/23/2012","2.8742","2.8711","2.8872","2.8646","","-0.01%"
"10/22/2012","2.8744","2.8704","2.8861","2.8662","","0.05%"
"10/19/2012","2.8731","2.8807","2.8918","2.8670","","-0.32%"
"10/18/2012","2.8822","2.9023","2.9173","2.8778","","-0.80%"
"10/17/2012","2.9054","2.9019","2.9190","2.8928","","-0.08%"
"10/16/2012","2.9078","2.9079","2.9185","2.8994","","-0.12%"
"10/15/2012","2.9112","2.9034","2.9172","2.8892","","0.25%"
"10/12/2012","2.9040","2.8989","2.9153","2.8882","","0.12%"
"10/11/2012","2.9006","2.9081","2.9162","2.8933","","-0.30%"
"10/10/2012","2.9093","2.9139","2.9244","2.8914","","-0.28%"
"10/09/2012","2.9176","2.9006","2.9230","2.8924","","0.58%"
"10/08/2012","2.9009","2.9158","2.9204","2.8939","","-0.39%"
"10/05/2012","2.9123","2.9081","2.9226","2.8986","","-0.01%"
"10/04/2012","2.9125","2.9001","2.9209","2.8923","","0.40%"
"10/03/2012","2.9010","2.8873","2.9058","2.8765","","0.34%"
"10/02/2012","2.8911","2.8870","2.9048","2.8831","","0.03%"
"10/01/2012","2.8901","2.9003","2.9064","2.8842","","-0.49%"
"09/28/2012","2.9042","2.9002","2.9183","2.8917","","0.02%"
"09/27/2012","2.9036","2.8952","2.9112","2.8878","","0.22%"
"09/26/2012","2.8972","2.9010","2.9106","2.8883","","-0.13%"
"09/25/2012","2.9010","2.9136","2.9253","2.8947","","-0.55%"
"09/24/2012","2.9169","2.9128","2.9277","2.9040","","0.15%"
"09/21/2012","2.9126","2.9151","2.9314","2.9061","","-0.10%"
"09/20/2012","2.9156","2.9062","2.9238","2.9046","","0.18%"
"09/19/2012","2.9105","2.9163","2.9226","2.8965","","-0.29%"
"09/18/2012","2.9191","2.9152","2.9361","2.9049","","0.00%"
"09/17/2012","2.9190","2.9086","2.9271","2.9025","","0.19%"
"09/14/2012","2.9134","2.9045","2.9226","2.8928","","0.18%"
"09/13/2012","2.9083","2.9096","2.9256","2.8962","","-0.11%"
"09/12/2012","2.9116","2.8943","2.9145","2.8880","","0.47%"
"09/11/2012","2.8981","2.8793","2.9061","2.8769","","0.54%"
"09/10/2012","2.8826","2.8820","2.8896","2.8695","","0.23%"
"09/07/2012","2.8761","2.8794","2.8941","2.8670","","-0.23%"
"09/06/2012","2.8827","2.8892","2.8997","2.8752","","-0.36%"
"09/05/2012","2.8931","2.8877","2.9050","2.8809","","0.06%"
"09/04/2012","2.8914","2.8853","2.8980","2.8767","","0.10%"
"09/03/2012","2.8885","2.8826","2.8975","2.8753","","0.10%"
"08/31/2012","2.8857","2.8807","2.8922","2.8636","","0.03%"
"08/30/2012","2.8849","2.8815","2.9021","2.8782","","-0.03%"
"08/29/2012","2.8859","2.8618","2.8884","2.8499","","0.73%"
"08/28/2012","2.8649","2.8388","2.8692","2.8306","","0.80%"
"08/27/2012","2.8423","2.8426","2.8549","2.8354","","-0.03%"
"08/24/2012","2.8432","2.8413","2.8579","2.8358","","-0.05%"
"08/23/2012","2.8445","2.8469","2.8573","2.8368","","-0.20%"
"08/22/2012","2.8502","2.8286","2.8518","2.8234","","0.66%"
"08/21/2012","2.8315","2.8290","2.8408","2.8220","","-0.03%"
"08/20/2012","2.8324","2.8297","2.8363","2.8182","","0.22%"
"08/17/2012","2.8263","2.8214","2.8405","2.8086","","0.11%"
"08/16/2012","2.8232","2.8186","2.8340","2.7980","","0.12%"
"08/15/2012","2.8198","2.8243","2.8358","2.8058","","-0.30%"
"08/14/2012","2.8283","2.8113","2.8323","2.8000","","0.55%"
"08/13/2012","2.8128","2.7953","2.8233","2.7873","","0.60%"
"08/10/2012","2.7961","2.7841","2.8014","2.7753","","0.30%"
"08/09/2012","2.7878","2.7849","2.8025","2.7756","","-0.01%"
"08/08/2012","2.7880","2.7894","2.8094","2.7750","","-0.07%"
"08/07/2012","2.7899","2.7670","2.8015","2.7567","","0.73%"
"08/06/2012","2.7698","2.7818","2.7910","2.7574","","-0.49%"
"08/03/2012","2.7835","2.7916","2.7987","2.7586","","-0.45%"
"08/02/2012","2.7961","2.8040","2.8145","2.7821","","-0.38%"
"08/01/2012","2.8068","2.8103","2.8175","2.7865","","-0.25%"
"07/31/2012","2.8139","2.8287","2.8364","2.7933","","-0.54%"
"07/30/2012","2.8291","2.8484","2.8566","2.8161","","-0.86%"
"07/27/2012","2.8537","2.8392","2.8712","2.8322","","0.26%"
"07/26/2012","2.8463","2.8190","2.8576","2.8082","","0.85%"
"07/25/2012","2.8222","2.8327","2.8451","2.8113","","-0.43%"
"07/24/2012","2.8344","2.8193","2.8447","2.8142","","0.41%"
"07/23/2012","2.8228","2.8274","2.8376","2.8114","","-0.07%"
"07/20/2012","2.8247","2.8329","2.8430","2.8159","","-0.30%"
"07/19/2012","2.8333","2.8171","2.8401","2.8117","","0.46%"
"07/18/2012","2.8202","2.8216","2.8352","2.8118","","-0.19%"
"07/17/2012","2.8255","2.8255","2.8369","2.8132","","-0.05%"
"07/16/2012","2.8269","2.8188","2.8364","2.8088","","0.20%"
"07/13/2012","2.8213","2.8047","2.8281","2.7975","","0.52%"
"07/12/2012","2.8068","2.8025","2.8185","2.7958","","0.04%"
"07/11/2012","2.8057","2.8166","2.8266","2.7999","","-0.51%"
"07/10/2012","2.8201","2.8244","2.8365","2.8071","","-0.29%"
"07/09/2012","2.8284","2.8167","2.8408","2.8053","","0.38%"
"07/06/2012","2.8176","2.8053","2.8369","2.8021","","0.32%"
"07/05/2012","2.8087","2.8147","2.8321","2.7931","","-0.28%"
"07/04/2012","2.8165","2.8152","2.8323","2.8049","","-0.13%"
"07/03/2012","2.8202","2.8302","2.8370","2.8076","","-0.40%"
"07/02/2012","2.8316","2.8325","2.8457","2.8195","","-0.39%"
"06/29/2012","2.8427","2.8322","2.8523","2.8196","","0.25%"
"06/28/2012","2.8356","2.8200","2.8488","2.8129","","0.41%"
"06/27/2012","2.8241","2.8249","2.8342","2.8125","","-0.10%"
"06/26/2012","2.8270","2.8344","2.8491","2.8201","","-0.38%"
"06/25/2012","2.8377","2.8257","2.8449","2.8168","","0.29%"
"06/22/2012","2.8296","2.8168","2.8361","2.8037","","0.41%"
"06/21/2012","2.8180","2.8180","2.8299","2.8036","","0.02%"
"06/20/2012","2.8175","2.8304","2.8321","2.8021","","-0.45%"
"06/19/2012","2.8302","2.8354","2.8479","2.8147","","-0.31%"
"06/18/2012","2.8389","2.8357","2.8494","2.8196","","-0.29%"
"06/15/2012","2.8472","2.8211","2.8544","2.8038","","0.85%"
"06/14/2012","2.8232","2.8170","2.8342","2.8070","","0.11%"
"06/13/2012","2.8201","2.8351","2.8509","2.8157","","-0.68%"
"06/12/2012","2.8394","2.8303","2.8531","2.8172","","0.28%"
"06/11/2012","2.8316","2.8083","2.8410","2.8057","","0.33%"
"06/08/2012","2.8222","2.8341","2.8418","2.8072","","-0.56%"
"06/07/2012","2.8380","2.8283","2.8488","2.8142","","0.16%"
"06/06/2012","2.8335","2.8373","2.8563","2.8257","","-0.21%"
"06/05/2012","2.8396","2.8458","2.8551","2.8286","","-0.33%"
"06/04/2012","2.8489","2.8545","2.8619","2.8309","","-0.14%"
"06/01/2012","2.8529","2.8740","2.8781","2.8420","","-0.83%"
"05/31/2012","2.8769","2.8709","2.8906","2.8510","","0.09%"
"05/30/2012","2.8743","2.8608","2.8837","2.8507","","0.30%"
"05/29/2012","2.8657","2.8793","2.8882","2.8584","","-0.52%"
"05/28/2012","2.8806","2.8930","2.9025","2.8655","","-0.52%"
"05/25/2012","2.8956","2.8912","2.9013","2.8718","","-0.08%"
"05/24/2012","2.8978","2.9013","2.9118","2.8815","","-0.22%"
"05/23/2012","2.9043","2.8895","2.9236","2.8842","","0.46%"
"05/22/2012","2.8911","2.8841","2.8974","2.8689","","0.08%"
"05/21/2012","2.8888","2.8991","2.9062","2.8737","","-0.56%"
"05/18/2012","2.9051","2.8897","2.9126","2.8773","","0.50%"
"05/17/2012","2.8907","2.9023","2.9066","2.8753","","-0.53%"
"05/16/2012","2.9062","2.9182","2.9264","2.8884","","-0.42%"
"05/15/2012","2.9184","2.9121","2.9231","2.8881","","0.17%"
"05/14/2012","2.9135","2.8676","2.9200","2.8647","","1.55%"
"05/11/2012","2.8689","2.8779","2.8939","2.8630","","-0.41%"
"05/10/2012","2.8806","2.8906","2.8992","2.8708","","-0.49%"
"05/09/2012","2.8948","2.8676","2.8990","2.8627","","0.80%"
"05/08/2012","2.8718","2.8482","2.8807","2.8365","","0.71%"
"05/07/2012","2.8515","2.8508","2.8610","2.8306","","0.37%"
"05/04/2012","2.8409","2.8488","2.8577","2.8301","","-0.41%"
"05/03/2012","2.8526","2.8488","2.8598","2.8288","","0.03%"
"05/02/2012","2.8517","2.8433","2.8602","2.8393","","0.19%"
"05/01/2012","2.8462","2.8504","2.8622","2.8399","","-0.18%"
"04/30/2012","2.8512","2.8611","2.8742","2.8435","","-0.46%"
"04/27/2012","2.8644","2.8528","2.8697","2.8448","","0.39%"
"04/26/2012","2.8533","2.8575","2.8674","2.8453","","-0.29%"
"04/25/2012","2.8617","2.8715","2.8794","2.8451","","-0.46%"
"04/24/2012","2.8750","2.8920","2.9032","2.8675","","-0.71%"
"04/23/2012","2.8955","2.8887","2.8971","2.8788","","0.19%"
"04/20/2012","2.8901","2.8728","2.8950","2.8660","","0.46%"
"04/19/2012","2.8768","2.8605","2.8834","2.8569","","0.44%"
"04/18/2012","2.8643","2.8451","2.8790","2.8378","","0.55%"
"04/17/2012","2.8485","2.8520","2.8679","2.8408","","-0.26%"
"04/16/2012","2.8560","2.8472","2.8617","2.8390","","0.31%"
"04/13/2012","2.8471","2.8599","2.8681","2.8406","","-0.59%"
"04/12/2012","2.8640","2.8729","2.8829","2.8565","","-0.44%"
"04/11/2012","2.8766","2.8754","2.8909","2.8595","","-0.06%"
"04/10/2012","2.8784","2.8563","2.8838","2.8418","","0.63%"
"04/09/2012","2.8603","2.8530","2.8651","2.8373","","0.41%"
"04/06/2012","2.8487","2.8357","2.8536","2.8305","","0.42%"
"04/05/2012","2.8369","2.8476","2.8609","2.8248","","-0.47%"
"04/04/2012","2.8504","2.8320","2.8575","2.8266","","0.50%"
"04/03/2012","2.8361","2.8437","2.8594","2.8256","","-0.40%"
"04/02/2012","2.8475","2.8547","2.8628","2.8388","","-0.24%"
"03/30/2012","2.8544","2.8482","2.8651","2.8342","","0.19%"
"03/29/2012","2.8489","2.8279","2.8491","2.8092","","0.64%"
"03/28/2012","2.8309","2.8488","2.8555","2.8183","","-0.76%"
"03/27/2012","2.8525","2.8485","2.8607","2.8333","","0.00%"
"03/26/2012","2.8525","2.8585","2.8636","2.8330","","-0.13%"
"03/23/2012","2.8563","2.8580","2.8721","2.8431","","-0.16%"
"03/22/2012","2.8610","2.8756","2.8898","2.8479","","-0.63%"
"03/21/2012","2.8790","2.8888","2.8979","2.8622","","-0.46%"
"03/20/2012","2.8924","2.8644","2.8981","2.8618","","0.86%"
"03/19/2012","2.8678","2.8436","2.8781","2.8342","","0.84%"
"03/16/2012","2.8440","2.8203","2.8546","2.8097","","0.74%"
"03/15/2012","2.8230","2.8293","2.8387","2.8058","","-0.37%"
"03/14/2012","2.8336","2.8106","2.8452","2.7985","","0.74%"
"03/13/2012","2.8129","2.8056","2.8247","2.7879","","0.26%"
"03/12/2012","2.8057","2.7984","2.8227","2.7889","","0.17%"
"03/09/2012","2.8010","2.8079","2.8243","2.7920","","-0.36%"
"03/08/2012","2.8111","2.7990","2.8185","2.7885","","0.26%"
"03/07/2012","2.8037","2.8109","2.8277","2.7998","","-0.49%"
"03/06/2012","2.8175","2.8042","2.8285","2.8038","","0.37%"
"03/05/2012","2.8070","2.7968","2.8138","2.7891","","0.28%"
"03/02/2012","2.7992","2.7940","2.8114","2.7859","","0.06%"
"03/01/2012","2.7976","2.7805","2.8076","2.7766","","0.47%"
"02/29/2012","2.7845","2.7884","2.7954","2.7654","","-0.24%"
"02/28/2012","2.7912","2.7929","2.7991","2.7711","","0.00%"
"02/27/2012","2.7911","2.8026","2.8187","2.7854","","-0.51%"
"02/24/2012","2.8054","2.7672","2.8119","2.7534","","1.16%"
"02/23/2012","2.7732","2.7550","2.7789","2.7446","","0.52%"
"02/22/2012","2.7588","2.7601","2.7746","2.7363","","-0.19%"
"02/21/2012","2.7640","2.7606","2.7789","2.7448","","0.06%"
"02/20/2012","2.7623","2.7691","2.7817","2.7461","","-0.44%"
"02/17/2012","2.7745","2.7788","2.8057","2.7650","","-0.34%"
"02/16/2012","2.7841","2.7740","2.7931","2.7634","","0.23%"
"02/15/2012","2.7778","2.7767","2.7808","2.7480","","-0.03%"
"02/14/2012","2.7786","2.7806","2.7946","2.7597","","-0.20%"
"02/13/2012","2.7842","2.7772","2.7927","2.7608","","0.26%"
"02/10/2012","2.7771","2.7690","2.7951","2.7612","","0.14%"
"02/09/2012","2.7731","2.7635","2.8022","2.7533","","0.14%"
"02/08/2012","2.7692","2.7783","2.7843","2.7538","","-0.38%"
"02/07/2012","2.7797","2.7814","2.7904","2.7622","","-0.11%"
"02/06/2012","2.7828","2.7752","2.7963","2.7622","","0.36%"
"02/03/2012","2.7728","2.7767","2.7915","2.7480","","-0.22%"
"02/02/2012","2.7789","2.7769","2.7965","2.7682","","-0.10%"
"02/01/2012","2.7816","2.7964","2.8077","2.7727","","-0.65%"
"01/31/2012","2.7999","2.8041","2.8137","2.7780","","-0.24%"
"01/30/2012","2.8066","2.7958","2.8148","2.7865","","0.39%"
"01/27/2012","2.7958","2.8121","2.8212","2.7810","","-0.62%"
"01/26/2012","2.8132","2.8273","2.8373","2.7973","","-0.58%"
